Product,Purchases,"Weight (g)","Average Delivery Time (Days)","Size (cm3)"
de37ff8068c8e7b1164a19f0f4d05619,2,500,13,7803
de3e45cf635ff24cd354d19687becb43,1,750,9,2560
de3f078dec217fe7b864a4bb912fef7b,5,300,12,2112
de400f332af871f44efa451ede873f94,2,1600,9,55680
de41a36499155c8c19a9eff9e8f7d52f,2,300,15,4368
de41aaf0880256b515a29b86285a45c7,1,1100,9,4590
de427aed54c97c0b1edbdf2ee28c7bb1,2,1000,12,3072
de45c2dffd4261e8324c0ebafd3cf858,1,1000,14,5120
de480e3ae31eea2d2d97d694c43172fc,18,150,11,880
de4a736d3f2df1266774822d9a4762a8,1,200,11,3248
de4fdf07188007d3f9847a7ebe30039c,1,450,4,3600
de5bf668dfa4391ee96a5fd5c9fa4f06,1,2700,6,13600
de5c4482bfccca5800ac0075c9ea799a,1,150,4,704
de607575b49bac3e75ff4e11bd3d3c11,1,200,16,3248
de617af7dcabcd4b1eb8855381250940,1,350,6,4320
de62b43aa8f2f2becaa227a4132b2aef,1,2238,30,34162
de6517dda8e49774f58c07f80abc8d7a,2,950,14,10608
de6613726492b95ae1c23f0c2a0121e1,1,800,6,5120
de68fdc66141ead95fd569f01245e523,1,18800,19,60000
de6d0adf871d95106b89b444a2481fe9,3,1950,23,5054
de7034010d180a33f04a16b235281265,1,400,16,9375
de7087431dce1f95bf39105df32825cd,10,200,8,4096
de70c9ebe399d6ff687b4b64fd51aa29,1,300,14,1936
de72026142ffc78ea7a8d6ce739056b1,6,300,10,2268
de72ea95a1cd05b1a597d294a425be57,2,25100,14,200704
de72fab731d211f997cb9fac9d8151a1,2,250,11,14812
de751fbe7256ab7f3b6378573c86f227,1,4600,5,12584
de754726ed19ef7c77b2b6164046c9dc,1,550,4,2560
de7be0e706ff92660bc06681f07ca950,2,500,13,2560
de7d3a484ee73d0be8b0b3518f910201,1,300,14,24000
de8079863f52e090930c58a327e8c8e1,2,650,3,1276
de80c37c338574091896b7fdc81dc376,4,333,11,4335
de81ca6ee18fb1d754027b7ae28f6003,2,400,5,4368
de845f191115e91fadc9624c144488c7,7,5875,17,7500
de89f330c497e12d2510c2cd2a48a29f,5,605,15,3584
de907886b218bfa2e0097c1fdff81785,1,100,12,968
de916cab431520b8d1980c24bf4dd473,6,2950,7,15000
de92134fd940e9302d27c31af4581fbd,4,438,8,4500
de99a4603fe6d195354676f800253ae1,1,1400,11,9504
de9c7592ce4a5f5ac77c2f360698d44e,1,2500,12,6000
de9d7e4fe38987a3d5e2cd2bf1cf641e,1,100,9,1536
de9db16814cdc52a0211f27c12e172ba,1,1400,17,4096
dea0538113c6e4b96b4d34f5ad453075,1,5275,6,37665
dea1ae8abcd2a440ab30613558fbfc66,1,2500,11,8400
dea3de7c4e7aa375d564fa2ddb7099b7,1,200,3,864
dea59da50d67605ee4505aade2fcfee7,1,556,10,5400
dea837d4f3f30b541725d258c15e4ff1,6,475,10,11109
deaa363c2aa7c56c84e888bb74cc7176,1,300,7,2560
deb5048402088c1bd33af3910bf9a92f,6,3500,10,48070
deb523ac578bc09b1b3ef13e66dc295f,1,453,14,2860
deb8261d5bf5744407141a9447fb7662,2,16550,6,70125
debefa981200019b8c4a45d0176125a6,1,2200,20,16632
dec0886d6479d5bdb56d856c501e01c2,1,875,8,27968
ded0fc03d15300415b27c4b3342fefe1,1,3100,24,19683
dedd57098474e57405e828a077012e46,1,1550,6,16000
dee46ab618429cbd3cdf24b2eb4c7f34,1,1700,7,3200
dee86721a08f1d5b57abb73f61eea265,1,750,6,26928
dee88ebd74f8109d7dab6d12d77a7a64,1,1284,19,17544
dee98cc0394b12aefccbad334b415c10,6,300,11,2156
deecc62b2db3d87ff4d9fe364fead01f,6,350,9,1920
deef1e0848433b267577d95047a08045,2,3000,7,8349
def19e614797eefc0a11face884c50ba,4,350,8,3750
def59eb2e17b32b980b5341984f6b500,8,300,8,3456
def8b2856a5c8fea8715aa849a198cd4,6,281,6,2688
defb79b2269c0fa7bad01b2635aff113,1,450,5,1600
deff454ecdd9cb013e9e13a32b1b41e8,1,100,11,816
df0c26d7ddb998e2517658a55e46e48a,5,14400,16,29700
df0e9a5bffb15ea4905c45685321bc68,1,3500,24,22440
df10a782c44fcfb00afa5bba65777d74,1,6150,8,34680
df19ace5e7649826fec2d69991a7996b,1,2550,31,22050
df1b3f289e06a4ca3682e61cf0a36876,1,800,23,4620
df1d7f15348e965b342ce28a7feba374,2,300,10,3072
df1ff6c9a263464ba1ea7cd3de5e8633,1,800,7,3255
df297ceffd7a315a71586ace7d041ff2,1,100,23,1584
df2dc5b34edb94bedfa04203cd9d6e9f,1,700,7,23625
df2e41520cb6197bd02beaebfa6e788b,1,6500,6,41040
df371be2e5f40ffec4285926ae7ebcd1,1,1150,11,4356
df3975eccff1508fbdf8874d3b4edadc,1,500,14,1800
df3a82b424a1bb351c314547f6644066,6,200,20,4000
df3ef285e62ef3719a8d1b02ea511fc9,1,200,3,3072
df42f27d852d49828f9f9fcbf29820d3,2,2100,22,36000
df43af64871180c5021e7203b0e21b29,1,1700,12,30000
df4495e4ea59aae2f22d349cf4b9ab19,1,250,25,352
df44d84f970884476b76a32ddf1ace55,3,300,17,22400
df4566130f96bba07730095eef42389e,2,30000,11,224720
df473738565b52f77b4e22b328b41576,1,400,4,352
df4742649bd28492e5e306d2742cdfcb,2,4550,8,20700
df480c7d3f979093ac4c2d1109e78289,1,475,21,4275
df4bcf4a328103951507064660c445e9,1,650,4,5616
df4df3fa6ff7a9f642cdd117ed85626e,1,400,6,352
df4fd40ed581541a23712510b6ef6588,1,800,5,6936
df56d8f81acf5a02dbe27e7f257c2029,1,1450,5,31616
df581a0b9a4bf71da645a0a3d5d2b4fe,2,3000,3,17712
df5a9191c2465bb6f8538b6b3371e019,2,663,14,5766
df5cc67b7f137007b9e4e82efe5f623b,1,250,6,352
df64236f60ba2eb87cfd76fd7cc73198,2,2300,9,41236
df676834e2a38e1bf267bd85a2dc8e3a,1,550,3,3570
df6a5d0fac12bbc9f8655908abb5711f,1,700,12,352
df6d00c24fc224b84e9ad17708d0f4d7,3,650,19,2280
df6e62772d439c7afc2d284339cf9425,2,250,6,3072
df872c596e00cd0160e6c8eb5424739f,2,30000,13,217248
df892547f0d5bb0c35cf26abc8e93d8d,2,100,9,612
df8951356a3ac20689379dffca179561,1,813,11,7424
df942d2cddab43f5f5f2869bdf30d924,1,1900,12,12920
dfa1cb6b4b904235cd5fd60af3df8580,1,800,17,48000
dfa6b0099b9a29d216bd1bfb624eb936,1,200,15,1092
dfa872802d781798321a10f1ddadea82,1,200,13,2023
dfaa4aa108d9f919df2f99b86d45cb13,1,600,8,8000
dfac3332b44b66ff743d656e76231b95,2,1100,16,15876
dfb471e33709aa5bd232c625d505da46,2,7800,11,43400
dfb68ce52d4975e692909a1bf9d59f1b,1,300,8,3248
dfb6e01f3415c48d80b21a9c1dd97697,1,150,10,4056
dfb8e83d3ad8c5ce34db45b25f755b46,2,175,45,15625
dfbeadbb1840417400f0c7683889a585,1,300,33,4940
dfc090f5e254f365893c76a73809d9f7,6,200,11,3360
dfc767a34d7f9f8ee72a3e9b5ed55f89,1,400,4,2204
dfc9d9ea4c2fbabe7abb0066097d9905,6,3300,16,20615
dfd57e4f6b146266a765a285fac364ed,1,300,6,10000
dfd89cc18585fdede243c6bd6a8c4201,1,600,11,5616
dfd89d96029976badf7fe6a83f5f7ae2,1,1075,13,1728
dfdbfd7997881adc15da4916717e46aa,2,5600,5,27000
dfdd4a0d706e50d74a92d5d31bc16ed9,2,2850,21,15680
dfdfd0def1171ab6cb6b8b095e2246e4,1,470,16,6498
dfe4fa70e1d98a42ab1342206e7adb8d,3,100,8,3264
dfeb944b00d6cf42f80ee3b42d831ab8,3,750,4,4500
dff088846d1141979916ce5c7a4c1d52,1,7800,6,35112
dff20ba2dd059040c0940992753c0a58,3,100,19,6912
dff2d533131f407db58a34fd3f832821,1,1250,11,23625
dff77495e86ee63b26d521d2b196ad0d,1,2900,15,7104
dff96addbfdf534a44ed5094b8c6765d,3,800,4,4512
e002889aa3b0026aa7dd040d8344a14b,4,650,19,10640
e003b894dd7927f3e2de2dd927b174a4,1,400,11,5632
e004a3b7f9524967fdb68bb70f850eb0,4,13000,13,77112
e0061301a67d7a14f5f4871da66589a4,1,3800,8,33000
e00994390ccf605aec4a0389c80e0ba7,3,1871,6,33600
e00a570d375c55a1858a08669ae684df,2,300,14,2964
e00d2c49504aeaf7acdc9ff7cf8a6107,2,2079,19,19440
e011ddef14b4251d2375dcf060a2e2c5,1,9500,6,38400
e0148326fbd8d54b927f7000959751a4,1,100,7,2432
e015a943a2281ba26f48e93527fc5af1,1,1700,12,33750
e0195a27314c382f2ab4c2bbebee854f,1,100,27,1040
e01a5a164be7867f7684c14d2dc88865,2,4073,11,6992
e01bc2ad5c6f46c0f53f73379fcd602e,1,900,7,6000
e01d7d6a1fbdf0aae35d34fa66766399,1,250,7,12000
e02468b92277cf781a87051ff6d80e1c,1,20800,14,74727
e03071a2d2410c9ef2be47b508cac95f,1,19100,30,104490
e0345b1670b53fb0e3ffda000b7e3231,1,200,9,4800
e0369ffbb4168116f9e8f207420a4718,1,650,8,2112
e039dcab487fb6c6901fcc65bfa82593,1,900,16,15000
e03f15d18d2bd7da2bf129890fadd8db,1,400,13,9375
e04493d73e69a7e3f63e676d761750e2,1,550,5,5120
e04562caf7e8fe3c04496ef278b61cca,1,2225,8,7524
e049c7f13358a63cf7f6ceb45a067a81,1,1625,2,10353
e04ca4dba6bfe0dceeedca468acf5014,2,235,3,3952
e04dcf463871a7c73df38d4bcc245686,1,700,8,5400
e05646078b508ff048d63d3af7775ca1,1,1300,13,6400
e058b9425edee1d43de03b07e83cd8c9,1,650,7,2880
e058c61cf68327217d4bc8b13d07cd64,1,600,22,4080
e06506f28cebdffaab496680a2ed3a3e,1,368,5,3120
e068d6beb383500788df589d811cbda0,2,1900,13,23625
e069639bc86788e34cbbd4d464ed2858,1,100,13,1800
e06b4c50b1658106be58b72fb9f8c12a,1,2350,14,9900
e06d5e832b37064a0f5193515b16f44f,2,375,20,8556
e06eb527f0a6ce904044687bd2faa582,1,800,45,16100
e06f0f9571ab1f5a365ef8b691bf6c2f,1,400,34,7830
e06ff9a961edac4a89f5451882861adf,3,800,8,7500
e070a61270050c4b1b704300f331cca6,16,850,8,18000
e0714d4d2e52b1fbc8e851dac210333a,1,550,11,6400
e073574bfbfbdfbe59454d8474cad673,5,5850,15,34800
e074a9475a45986522446e523ec06686,1,4315,11,24310
e07510e0b85899f2e922f28bfc0643c2,2,325,15,1824
e07c8b5e1f3d869bd921dc22a889e2e0,2,880,9,18928
e07f6e9343cad06f34d0a7a09eeac4d7,1,667,4,4352
e07fbd0969dcddca941b8c4adec498b1,3,200,16,624
e082a9cbbc454309a78654e6699f387c,1,500,5,3000
e087cb77e9a24e317f4ba08077fa6226,1,1450,6,8349
e0902552451db4cf3f7b63863276f24a,2,425,14,8000
e090b9bd2ef7d60d3b0ee3399c79ee3d,5,1217,17,14850
e091f07566a9a2c067bfca02620ced15,1,5700,3,61875
e095c986136fd680308f08bc98f20a53,2,300,19,5304
e09b8cac0ce917d36559ef40c1d17a37,2,2900,22,10710
e0a36dd15c245dbe1a52080fd6d048b2,2,500,32,17500
e0a554e92afe71fd7f9380b7b135175b,4,150,11,1584
e0ab3fcfb0c3a63324f2797e03bc4199,2,650,26,40320
e0b0974d4a06e6bd75b1412858f39da3,1,2900,10,4588
e0b18098e84fa7ea163be5fcdd1b239c,1,750,9,2016
e0b9f1ae7c2469feb2555a5d42e2fe53,2,260,10,4080
e0bbe6292471ff5ab3752414baf78111,1,500,14,1936
e0bd815514869624f892b0230926a2d7,2,675,16,13671
e0bfab1a66b1f0fb4b1cbf7273121a6a,4,3700,13,5780
e0c53c03a642ddca93689255bd4af194,1,283,16,2688
e0c91d6c8ebefa095d644e26877e6121,2,1250,9,24000
e0ce26ae52c9ab0b8c8e42129d6c1996,12,1050,9,5500
e0cf79767c5b016251fe139915c59a26,137,250,7,1200
e0d472a0e85ecfc7d8297c8bac6eb403,2,650,1,15625
e0d64dcfaa3b6db5c54ca298ae101d05,179,4338,15,2856
e0d89abf7cf8de31e5e7fa03ddba5e2d,1,300,9,1768
e0de786bb293ef80a03a56de6d0929f9,1,2800,11,8349
e0dfc740a058aaf5d2627087f26ee80d,2,800,12,4500
e0e63d6026e52ac33331285c082de442,2,1025,17,6300
e0e83e0b538dc1d9a1c6568d3a94034a,6,2300,11,8000
e0eabffe36728eea94d959975124238c,1,850,5,1760
e0f63b6827db5de140206f0e66485f3c,1,3300,4,36000
e0f97314f0755610ae37a2da08937104,1,350,26,7920
e0fb7b66c3ac0b1e5b49a218a065e816,1,613,25,5184
e0fddcd9bdfbff9df8a8228f6a6346d7,3,200,7,1408
e101ca6287658a6104e804774d56b871,1,1500,26,23625
e108e472a045d8c76c43ba7f2cf4958a,1,500,9,1936
e109c50434486c589ed3a11b5a45a43e,1,8200,4,34800
e10c5041c0752194622a7a7016d8c9b5,1,14200,50,67200
e10cb463dd774bbee6a9002267ff573a,1,13100,10,78141
e10d888b873f7479560f0b2606bf2c02,1,600,7,2520
e11092e9722d1b6f8c18cd8947a1daff,4,7450,16,50625
e1165c7ceda460f9d14914648fc31631,1,150,3,1872
e116f9f26f694ce10fec2f4e93fce4f6,1,14450,5,78792
e117ca2a90cfd40b93450b0b60f834e4,4,1800,14,15300
e11b7abd9eb82a586a144e97594bc05f,4,1300,8,20592
e11f4a093cbabf75a2eb06a5748bf359,1,2450,18,5000
e122fc0e32b49bd6dec4d37d5d90691d,2,350,21,3003
e12569a1ad365c9f77fb1ae6d5de26e8,3,700,11,8000
e12685e3aebb14bb04c2b22992de81cd,1,3300,13,42875
e12b3c9c9c2dd369393d99e021901220,1,403,5,1824
e12f70be6bbe9361e612c973fcf15dcc,1,5962,9,103740
e12f98550d5a1a612066b387f97c1970,2,275,8,3289
e1300b5f677ce8eba14ab147080d6a68,4,4300,11,101250
e134cbe135ee33ea460b71bfd96a38ed,1,13000,5,94192
e135dad580bf1f80d9e2828e5e85e7a6,1,200,7,3584
e13cf83849f5e6cf2b946de4ca48bf2c,1,500,2,7500
e13d2c379481eddfa4b8844f8beb7db0,1,850,5,4950
e13f46cf68d356e0ac0f32058af20911,7,150,9,1584
e14158cd492e57786ac19f9032be3607,1,200,5,2880
e145fe0be63a7cfdb3b2d57c6769cec1,4,100,12,1872
e146dbd6493fdfb50152400fc162f25a,1,160,9,3757
e14736de1aa61cedecf657207bce5ffa,4,400,13,8320
e15014500e7941bc3fae1757c3cd48ad,1,700,14,24986
e1559fbf98a69c9a54d3df4c359aa164,1,650,5,1710
e15746c8f73cb5e9d74ae01533fa02a5,1,6550,16,13440
e15cee02291017f6f12b4115ffb417e6,15,700,14,10000
e15f2eb4bd9c94996e56cc76c1394361,1,750,24,7920
e16045eef2ff02ee2a6469e167958bb0,2,900,29,10153
e1608f467393da59b31f1b40b536548d,3,478,5,5776
e168af8b2f0d9319737c6a7a37904f9e,9,2000,8,27000
e169dcec1f41c7d588f6648886492792,2,500,14,2240
e178e8610a35f4d6c9b0934fb5e20e85,4,929,14,7680
e17e3bca5027b6a1ecb3455d503f4517,1,200,9,2400
e17f3829efe631232dabc33c6ab9109f,1,6875,7,12480
e17f694e7de7c845aebedc0de790ac6c,1,1800,3,17576
e182a4a7b0d3ed72d987ffade7df87f4,1,500,2,19200
e1834e5158e392bab21d691ac7b4eccd,1,12050,17,57344
e187f69b85487c86a0da79e18ee51982,5,333,6,3672
e189be46c3e52f23ebe8a520e59d2c46,1,1050,11,8400
e18a4f01146e302c11c4ae7a99dd349e,1,228,48,3366
e1901d5d99ca951543717ea5d1940a36,11,500,19,5859
e193bec343dfdd0f91d03a073c1ae3aa,1,11250,2,93786
e19c52ba2deb45c56077643f204eda1e,2,100,7,836
e19c8e70d39de9646d64163a66051797,1,800,10,2800
e19ed24240b0a59787d78d68f6dded7b,1,400,6,3432
e1a1aa3724c9cfbb07a6791663c2496c,2,1150,33,8000
e1a400ba04961ede3d640207117813fb,1,1000,15,9360
e1a698b55be47318e6d178c57bf5370f,2,350,15,2520
e1a7aca09e5fc1209c44ef72571265b9,3,400,16,4617
e1a91fda8eae059cb6b8150856ef23fd,1,13700,5,102375
e1b36152443e58d382896be5d3af22d4,1,100,31,1440
e1b7112bffdaa21bd9b003dc3238f58f,1,600,9,4416
e1b7ea96e1ebb2524b943e22bf5e31b7,1,1150,6,5760
e1b844dd178aba2623a72a784398a1dd,1,1050,11,23218
e1bbf2ca01cd51ee3d72ed663136cfd6,1,500,4,2112
e1bf2f209fd2b08e1af3ed71732d9008,10,127,11,2520
e1bf73a530f7e6ea9df12e1238ab7600,3,400,8,3248
e1c6e79822274bf6763eb127ea3a15ed,6,700,6,7260
e1cfc87f543782b8a78b59fc8571df92,1,369,11,1274
e1d6e56531bd9c3dfad4f905f81072c7,2,1400,6,3312
e1dae76b5f1c39746a05aebb9ea23d1d,1,350,6,5304
e1e0040c906cc890d032092141a9b6de,10,200,7,5832
e1e932dfb67414e80b87ad97688cf2a3,23,3850,9,20020
e1ea2e133d4ca99d20c365d4e3173989,4,177,8,8000
e1ecccdfd47d369563db0edf20549475,1,1400,17,22500
e1ed3c28e40cbce2783e79eea79e8701,1,1800,28,11200
e1ed9c25b42fc1afbc7459cc821a9d44,5,7700,13,50000
e1ef8c2b8bbfe112673cc1ca044f630a,2,3200,43,13524
e1f24e88490db8f0fd2d3c169b130d0e,1,200,8,1056
e1f3f6e6cd65169825945c5d696f568a,2,400,9,1344
e1f4f59902f2935d4266b1e238d6f563,6,650,7,12000
e1fad996d18315862e15d09446c5c65d,1,6750,9,12000
e2033444b9e15775ad3817491401084e,1,500,15,3400
e2055b97e82d54729173aebed46123a6,1,6400,4,29184
e2095018c250b68d73a98ba81f1e5f59,1,5100,9,15660
e209d220eede88d11b0dd048529e6716,1,700,14,40000
e20e8fa3a50b1774e52b89664b3b6ddd,2,628,6,5950
e213c5845d92a69640660dfc8e9a987c,1,1350,14,7770
e21af3d371523b2d9543645d3564a873,1,400,25,3520
e21b0b8dd6c9543f46cf3178a39ea458,1,700,6,6400
e21c6ed0576cd50384123f8b7ca81922,1,450,6,21000
e21e755eab33a63a03fa9080691b357e,2,2400,14,16632
e2233eb95758086f30d2d918b76dbeca,2,3000,22,8349
e225e558548f7df6a4f4f1d5ee449ff8,1,400,17,5120
e226c4f6c92586f1a8845b35edafd8c0,1,1700,26,11520
e22a9f25f31fca1777a128c2655bbdda,1,3450,19,20160
e233b5d790d4c512c5cc1d6c0ff94f55,1,400,12,2720
e234eae4942d981320ad580a66c287ce,1,4700,18,20539
e236a6527b89f3e6dacab326f7a33fd9,3,1500,13,14520
e2372fa4eec7531e44bb43844876e25b,13,500,13,2880
e237317be46690f8352f2a4f9daaf6d5,1,1095,4,9200
e2392cbe0b76da9c4e7271a3a71f5d3e,2,350,16,9200
e23a34276c3979415a832cbd4d043952,1,140,5,3024
e23ba2d67536a20c2646c23694e39cf8,1,875,3,2592
e245d0b2b8c02f14e840abef856cc149,1,525,10,3230
e247b2897e35481b4fd5c1bf7ace0f4e,3,200,13,6138
e24a34c90250672efcd6100a9c367b50,1,150,12,2023
e24c96c234ee0f2b0947bd394ec402ca,4,1900,6,15840
e24f73b7631ee3fbb2ab700a9acaa258,17,2250,13,6600
e251ebd2858be1aa7d9b2087a6992580,47,8875,11,24080
e255eb3c42d6fbb54d63d32e4095de49,2,100,19,2457
e255f22bd6a8498835b009609ccdcea1,1,2800,60,10296
e256d05115f9eb3766f3ab752132a4e2,8,740,10,7410
e25a1bed3de19f42a0719cff1c771436,5,1250,12,7106
e25f22a38cdc5a14a51ade281eebd0e9,4,450,17,2223
e2600770da5cfd446d3e971c1d41b44c,3,300,6,5000
e2624fe97e3d11257b2f000e8b96edc6,2,175,14,3060
e26445edc4d665a7950a4b60461fc58d,2,1000,15,9856
e2652b87f51c488f334f7f4f0b2ca935,2,550,19,1040
e273c62ea30d5ca1753739e6d25d15a1,1,1300,11,7429
e2765be8c962369ccda8f9880e6c3b6b,2,1000,7,12000
e27c4dd075a521097a085bced0631ce7,12,9750,12,37260
e27e689c4ce425f2fe7e2a270fd4d2db,9,825,12,2436
e280caebcad1b90e624d461e53c2e800,4,400,11,3600
e2883845d83ecea7f341705fafdfd19c,7,100,17,3861
e28c20122447273e9e5f54f50f2762c2,1,600,16,2560
e28f07c46bacab1552060e39781cdfcb,2,200,11,1680
e28fdc5f658be194523b68dfbeb186cb,3,300,7,3520
e2961afb6ec0f6dc9220d37ff20aaa82,1,1300,41,2992
e29639a91419ddf0c1d6c80fb3bae01f,1,650,17,3468
e297db380aba505a729f00cd61b149d9,6,425,14,6396
e297f32e51682c1c7d6195d58a86d92b,1,11700,10,96000
e2998bdeb405a823c497b3ea4e3f263e,3,300,11,2142
e29d3ed26171c32d0c88c28884a5dc31,1,700,13,8712
e29f2f8197f332ab172ad9ea6566853d,3,133,10,2880
e2a1d45a73dc7f5a7f9236b043431b89,1,9000,10,2640
e2a44ba73fdd5e184c188e4f45e32eec,1,50,1,4500
e2a5fbcec3cf55f09968fb1ecbe16638,1,500,5,12000
e2a73ef4fc3f78da8824aaec109a2676,2,15700,9,94192
e2a7c81b9eb2c1ffcc5f4d80d1479e3f,1,250,7,2380
e2acf075e3634e6f0c26e4e88c1bf9d7,4,6750,38,51516
e2b02dadb01104e3f9f588311b3f2612,7,188,13,3072
e2b2f194ebeff245c0d996fe093ca15e,1,100,5,2646
e2b9252181ddde232e0bfb68df262610,5,1600,15,5130
e2b9488ff4e25e7fb5a2973a65eb79e2,3,2300,12,18144
e2c3ed9aaddfd2312a6a5fe9b3ddadd3,24,675,11,11088
e2c49770bf52260e9960ccefdd38e960,3,400,9,4096
e2c5dc4fd3098fcb1fd6cccbff7b0b04,2,167,13,2816
e2c7aa41c299a45244b67505e990a1d3,1,7500,12,1836
e2c843e2762213223f21e0206e3b9d9d,2,8450,15,34980
e2cac69b319c0f8a21dbf04b925121bf,7,300,14,3744
e2cd18ee8f14173a56ae0ddbe05a9cf9,1,1800,9,23625
e2dbf7712dcef4577bfee8f58eea55d1,2,100,13,396
e2dd0cb9b99517a86cbc9441cbb55348,1,450,7,5580
e2de41d7036bd95cd37a7a9f4949024f,3,350,2,1232
e2e426d1332240070b0a836a854d057b,34,1100,14,7200
e2e9a22be498ad23b97170cbc20c477c,2,14350,18,83349
e2ec3791e11dff618b89719b7e264064,1,200,10,352
e2ef692835bb1cebf4df94c3c306e352,1,1100,13,14000
e2f1ccf86759df28dd1e9f2e0e3242d4,11,400,14,4536
e2f36cf818988a81e1a572308f22d469,2,800,11,2688
e2f714fbe2ae1f8ef2d9827295ddc972,2,550,19,2560
e2f86138b1dcd411b74b0d7a1fd8324b,1,450,1,2280
e2f8ac7485aeb713af570cb9e117c6e6,1,2000,8,8649
e303dfa61ada1f0823b4775f192606b3,1,24050,9,144000
e306ca54c91b21392317d5b4632c9fe3,3,700,12,5616
e307200b995cf8d99d85db7d09e4ba00,5,61,9,630
e307be52f60992a07fd121769b8ea9e8,1,1450,9,13125
e30a6d4fa7a954f72a0392de4c613243,1,225,14,528
e30d5b80f5e85b8f9e7c627b5d594b38,4,1000,16,10560
e310aca86f3cb7cc3c492ec21980589f,1,750,18,5120
e311d1899b83ab4b7706f6f81d155a19,1,1500,25,34800
e3144d54af34133a585de8b475dfc57b,1,325,5,7360
e316e2909614743a28695b701bca9d39,2,4750,14,6156
e31c5933157c3e4134a0f536f7bcc14e,2,525,5,17500
e31ddc888efe970ebfbc8e7b460babec,3,2933,4,6720
e31e8a63c7576088f21c33a8365823e1,1,300,8,12064
e320966c24d4de5668a3de9f455ec156,2,200,6,9504
e3236035f7e0c05a72c94efd538abf1e,2,238,7,6137
e3258912258da913595140fce3854b5f,1,567,5,880
e3263eb093d88b95abce97fe0c864421,4,850,12,8000
e3323b0d3f79bdf85b58561d2218bc12,4,167,13,2520
e332952ba1987271652c62433c823a91,1,250,3,3840
e336c656869480e20d04ca9389b12167,13,750,17,2125
e3372817fa5d5e8a0ce5db0fa237a3ad,1,100,11,8000
e3374a33d19814ea4cbd0ac5da8e3978,1,715,13,4284
e33c6721bcdf0d089860c6c1cf7ad5b6,1,500,37,18000
e33df02e384487f2bcd3788619f89215,8,350,13,18000
e3425df9bd51be69917273c9dd92ed5e,19,733,10,3060
e343a7fbf868e28cb3f80ef0f6d9300c,11,1950,10,25600
e347b95d594c79460b23b2f850655f68,1,14150,3,56350
e34b5d6c531312550872e725578a3808,1,150,7,8464
e354794c0460552b2c9932026a6e0f22,1,7350,9,112251
e355d989e7c7101b4e80a8e9052985fd,3,650,9,15640
e35b86603770bdb3faef7f1dac64aca0,2,3600,6,18088
e35b9be1fd37ec2d6e0be7ddf2d357b6,2,150,12,1584
e35be783353a30d36b6facc6524b5f64,1,100,15,1408
e35f45a92b1a28c527d6e9edfec12af9,1,8900,6,7904
e3666e22533af88b1cbd15536ad6d903,1,500,3,7722
e36f2ca8d28257f884c9a4cf523e6d70,1,2000,6,23625
e37522e3e9aaee5f8831b244b3efd218,1,350,9,1936
e379ed3f57a2c6e994258ffda975ce15,1,2600,19,9009
e37d07fe13615c6846d4b3911415d963,2,600,13,11264
e38487b365f562f0f5f6d8362cd36593,1,9050,9,75168
e38ae1121c1566bb56b728d8079b2d75,5,275,12,2197
e38bfda757257dee1985af625f8911fc,2,2033,6,25920
e390a486e30fd924501447fb663de0b7,2,1000,9,7888
e3968a0d1e607b271be1b000ee1a2d8d,1,2300,17,46208
e398924df814f49525ebf68af637b1bc,1,2575,10,9720
e3991d2e1045bf9b4f3474f50d5df842,1,750,10,2511
e3a0ab4fb3aeeae8ac7be823142befa2,1,550,12,4560
e3a23a99f074226ad690393a840c3244,4,100,10,612
e3a86e57c0aff086a429f8cbb7f7f7cc,3,4540,10,12432
e3b5a4c3f8512fe1315f05564e461ff4,6,500,10,3072
e3b71b54330e59e2e4ce7f1052813a08,1,750,15,4374
e3b7ea73578fb43461cad7899a007f7c,1,2600,12,22050
e3bd2ba2e216fa0564d0b344b0bdbb51,2,1936,10,2652
e3c0fe9e5a36dc645cee4e5a2ec95f60,2,2450,10,11600
e3c46f9bda3b7060a8d3b9515bffc639,1,400,7,5632
e3c74f07496dd02492854d89b277eebd,1,343,6,6156
e3d080fd5b3ce383ec62cf67d4cb8238,2,150,16,2288
e3d17cced20767fb24db3fb6a6a67b2d,1,800,6,3168
e3d17fa3c240d8614ea0d89d249b2a92,1,2400,7,5280
e3db46616e0d26551a86377bab9b0308,3,523,37,5440
e3dc529631d8c8db3d80c26b6e05e379,2,10000,22,37500
e3dd336775af78a83fc27ed85f0f15da,15,300,9,2700
e3dd5a5b73bfbb610ada4ed74a6612b6,5,138,6,3094
e3dd947c8bcb459df421e3f41bf034c2,1,200,11,2700
e3de19106e36f3981c320553135a6610,6,500,10,9600
e3e020af31d4d89d2602272b315c3f6e,1,75,7,1911
e3e3c2fbbc1c7c16edf72ab9f70127d3,1,1400,5,8349
e3e6b07f8e08fc8862ab0fcaf76dbde4,2,150,3,2400
e3e8e08714c40e0101bd225f06bf4fef,5,600,8,1428
e3ea1102502e62696f6f37a4d9f22535,2,550,7,2392
e3f154094d70c797fdb364c6f7160252,1,200,10,1232
e3f398034e0ebbe5e0d3fb91036258e9,1,217,8,2142
e3f7b3cbb0ccf1f1e361e6974b22e346,10,650,10,2560
e3ffa5b25f4a372e7ccf597b6ceb6c90,2,600,9,7865
e40873fb50963a123c7930e3bd2f9bae,2,200,8,512
e40c9663823a220588b8f0c552ff5c03,1,750,10,8400
e40cc7dc28dcdb3c15e8d03141f7b336,1,3750,10,24960
